probe_id,log2FoldChange,logCPM,PValue,padj
1553984_s_at,0.20898038676496394,5.44629012020593,0.0010035919926507102,0.0022154298407721118
1553986_at,-0.2671837368985082,5.31751718151453,0.028199771768699908,0.04591248555593953
1553987_at,-0.2186823150635161,4.998175592777692,7.555512720541936e-6,2.448342642926974e-5
1553993_s_at,-0.2596899647161384,5.660669574495775,1.2857093857034454e-4,3.379245497802014e-4
1553997_a_at,0.32231813177681606,3.7140856135713864,5.880676075950568e-4,0.0013618608474201997
1554006_a_at,-0.2811362884447705,4.899984779132689,9.24392179110376e-5,2.4888196569010953e-4
1554021_a_at,-0.7395933175145357,4.731137906797203,3.592253901907094e-21,8.726488900483151e-20
1554078_s_at,-0.25662379181460054,6.495553324520623,1.8931614645687614e-6,6.767246836811859e-6
1554089_s_at,-0.30920253909212586,5.979511653255259,5.963968448319933e-8,2.6577368546943196e-7
1554149_at,0.0583377572957022,5.529324587572794,0.1851185724050688,0.24387300371071102
1554167_a_at,-0.09561454997553269,5.563626686681396,0.08795290931360104,0.1261702621152394
1554168_a_at,0.17161562564643415,6.016396853639526,0.031190443093830223,0.0502244426370364
1554241_at,-0.8476633917423975,5.664027961786719,1.4677044530354434e-24,5.330006035718206e-23
1554246_at,-0.012286818135929082,3.7633304537717436,0.921900112370572,0.9397065560253033
1554260_a_at,-0.3111265598129241,4.644822452660925,0.001087051489753613,0.0023849237374012813
1554327_a_at,0.2715044178384312,4.416646567777513,3.7059908322314457e-4,8.901856454191811e-4
1554332_a_at,-0.13237997518222164,3.7626606411522583,0.33507710538564495,0.4064165686641907
